Тип предложения,Комнаты,Адрес,Серия,Площадь,Отопление,Состояние,Возможность рассрочки,Возможность ипотеки,Возможность обмена,Интернет,Газ,Балкон,Мебель,Пол,Высота потолков,Телефон,Санузел,Входная дверь,Парковка,Ценна доллар,Ценна сом,Lat,Lon,Город,Номер этажа,Общий этаж,Домофон,Видеонаблюдение,Охрана,Решетки на окнах,Кодовый замок,Сигнализация,Видеодомофон,Консьерж,Договор купли-продажи,Договор дарения,Технический паспорт,Акт ввода в эксплуатацию,Красная книга,зеленая книга,Material,Year,"Стоимость, доллар США за 1 кв.м"
агент,4,"с. Кок-Джар, 7 апреля (Алматинка)/Аалы Токомбаева(Магистраль)",106 серия,105.0,1,хорошее,0,0,обмен не предлагать,нет,1,0,частично меблирована,ламинат,2.9796183723797784,0,раздельный,бронированная,нет,99000,8765460,42.815,74.6477,Бишкек,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,панельный,2022,942.8571428571429
агент,1,"Бишкек, Магистраль, Куттубаева/Южная Магистраль",элитка,45.0,1,не достроено,0,0,обмен не предлагать,нет,0,0,пустая,ламинат,3.0,0,нет,бронированная,нет,38000,3364520,42.8163,74.6224,Бишкек,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,монолитный,2022,844.4444444444445
агент,2,"Бишкек, Магистраль, Токомбаева, 15",индивид. планировка,50.0,0,Unknown,0,1,обмен не предлагать,нет,0,0,пустая,ламинат,3.0,0,нет,бронированная,нет,75000,6640500,42.8114,74.6221,Бишкек,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,монолитный,2024,1500.0
агент,4,"Бишкек, Московская - Белинка, Бокомбаева/Бокомбаева Исанова",элитка,120.0,1,хорошее,0,0,обмен не предлагать,нет,0,0,пустая,ламинат,3.0,0,нет,бронированная,нет,105000,9296700,42.8693,74.5865,Бишкек,2,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,монолитный,2022,875.0
агент,4,"Бишкек, Магистраль",элитка,114.0,1,евроремонт,0,0,обмен не предлагать,нет,0,0,пустая,ламинат,2.9796183723797784,0,нет,бронированная,нет,150000,13281000,42.8299,74.5838,Бишкек,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,кирпичный,2022,1315.7894736842106
агент,1,"Бишкек, Магистраль, Куттубаева, 15 стр 4",индивид. планировка,43.16,0,Unknown,0,1,обмен не предлагать,нет,0,0,пустая,ламинат,3.0,0,нет,бронированная,нет,60000,5312400,42.8127,74.6194,Бишкек,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,монолитный,2022,1390.1760889712698
агент,2,"Бишкек, 1000 мелочей",105 серия,50.0,1,евроремонт,0,0,обмен не предлагать,проводной,0,0,пустая,ламинат,2.9796183723797784,1,раздельный,бронированная,нет,75000,6640500,42.8758,74.6216,Бишкек,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,панельный,2022,1500.0
агент,1,"Бишкек, Госрегистр, пр. Чингиза Айтматова 4",элитка,43.0,1,евроремонт,0,0,обмен не предлагать,нет,0,0,пустая,ламинат,3.0,0,нет,бронированная,нет,70000,6197800,42.8626,74.5883,Бишкек,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,монолитный,2019,1627.906976744186
агент,3,"Бишкек, АЮ Grand, Анкара, 1",индивид. планировка,84.44,0,Unknown,0,1,обмен не предлагать,нет,0,0,пустая,ламинат,3.0,0,нет,бронированная,нет,81000,7171740,42.8564,74.6727,Бишкек,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,монолитный,2023,959.2610137375651
агент,2,"Бишкек, Кулатова- Матросова",элитка,85.0,1,хорошее,0,0,обмен не предлагать,проводной,0,0,частично меблирована,ламинат,2.9796183723797784,1,нет,бронированная,нет,129000,11421660,42.8595,74.6199,Бишкек,6,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,кирпичный,2022,1517.6470588235295
агент,3,"Бишкек, Магистраль, Сухэ-Батора/Токомбаева",элитка,105.0,1,евроремонт,0,0,обмен не предлагать,нет,0,0,пустая,ламинат,3.0,0,нет,бронированная,нет,205000,18150700,42.8181,74.6164,Бишкек,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,монолитный,2021,1952.3809523809523
агент,3,"Бишкек, Юг-2 м-н, Фатьянова/Горького",индивид. планировка,62.0,1,хорошее,0,0,обмен не предлагать,проводной,1,1,частично меблирована,линолеум,2.9796183723797784,1,раздельный,бронированная,нет,85500,7570170,42.8579,74.6083,Бишкек,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,кирпичный,2022,1379.032258064516
агент,1,"Бишкек, Асанбай м-н",106 серия,35.0,1,евроремонт,0,0,обмен не предлагать,нет,0,0,пустая,ламинат,2.9796183723797784,0,нет,бронированная,нет,66000,5843640,42.8202,74.6223,Бишкек,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,панельный,2022,1885.7142857142858
собственник,1,"Бишкек, VEFA",хрущевка,30.0,1,евроремонт,0,0,обмен не предлагать,нет,0,0,пустая,ламинат,2.9796183723797784,0,нет,бронированная,нет,48000,4249920,42.8575,74.6123,Бишкек,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,кирпичный,2022,1600.0
агент,3,"Бишкек, Военторг, сыдыкова",элитка,128.0,1,евроремонт,0,0,обмен не предлагать,нет,0,0,пустая,ламинат,2.9796183723797784,0,нет,бронированная,нет,160000,14166400,42.8744,74.5943,Бишкек,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,кирпичный,2022,1250.0
агент,3,"Бишкек, Асанбай м-н",106 серия,64.0,1,хорошее,0,0,обмен не предлагать,нет,0,0,пустая,ламинат,2.9796183723797784,0,нет,бронированная,нет,97000,8588380,42.8204,74.6218,Бишкек,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,панельный,2022,1515.625
агент,1,"Бишкек, Пишпек ж/м, Л Толстой 242 а",индивид. планировка,32.0,1,хорошее,0,0,обмен не предлагать,проводной,0,0,пустая,ламинат,2.9796183723797784,1,нет,металлическая,нет,32000,2833280,42.8644,74.5447,Бишкек,3,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,кирпичный,2022,1000.0
агент,2,"Бишкек, АЮ Grand, Анкара, 1",индивид. планировка,67.0,0,Unknown,0,1,обмен не предлагать,нет,0,0,пустая,ламинат,3.0,0,нет,бронированная,нет,75000,6640500,42.8564,74.6727,Бишкек,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,монолитный,2023,1119.402985074627
агент,4,"Бишкек, Магистраль, пр-т Ч. Айтматова/А. Масалиева",элитка,126.0,1,под самоотделку (псо),0,0,обмен не предлагать,нет,0,0,пустая,ламинат,3.2,0,нет,бронированная,нет,152000,13458080,42.82,74.5854,Бишкек,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,монолитный,2020,1206.3492063492063
агент,2,"с. Кок-Джар, Сейтек, 1",106 серия,58.0,0,Unknown,0,1,обмен не предлагать,нет,0,0,пустая,ламинат,3.0,0,нет,бронированная,нет,67000,5932180,42.815,74.6487,Бишкек,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,панельный,2017,1155.1724137931035
агент,3,"Бишкек, Золотой квадрат",элитка,128.0,1,евроремонт,0,0,обмен не предлагать,нет,0,0,пустая,ламинат,2.9796183723797784,0,нет,бронированная,нет,160000,14166400,42.8676,74.599,Бишкек,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,кирпичный,2022,1250.0
агент,3,"Бишкек, Тунгуч м-н",105 серия,61.0,1,среднее,0,0,обмен не предлагать,нет,1,1,частично меблирована,ламинат,2.9796183723797784,0,раздельный,бронированная,нет,72500,6419150,42.8548,74.6871,Бишкек,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,панельный,1990,1188.5245901639344
агент,1,"Бишкек, Магистраль, Куттубаева/Южная Магистраль",элитка,30.0,1,хорошее,0,0,обмен не предлагать,нет,1,1,пустая,ламинат,3.0,0,совмещенный,бронированная,нет,49500,4382730,42.8163,74.6224,Бишкек,4,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,кирпичный,2023,1650.0
агент,2,"Бишкек, 7 м-н",104 серия,43.0,1,евроремонт,0,0,обмен не предлагать,нет,1,1,частично меблирована,ламинат,2.9796183723797784,0,совмещенный,бронированная,нет,64500,5710830,42.8332,74.6177,Бишкек,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,панельный,2022,1500.0
агент,2,"Бишкек, Магистраль, Сухэ-Батора/Токомбаева",элитка,81.0,1,под самоотделку (псо),0,0,обмен не предлагать,нет,0,0,пустая,ламинат,3.0,0,нет,бронированная,нет,99500,8809730,42.8195,74.6155,Бишкек,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,монолитный,2019,1228.3950617283951
агент,1,"Бишкек, КНУ, Тимирязева/Жумабека",элитка,43.0,1,евроремонт,0,0,обмен не предлагать,оптика,1,0,пустая,ламинат,3.0,0,нет,бронированная,нет,63000,5578020,42.884,74.581,Бишкек,6,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,кирпичный,2023,1465.1162790697674
агент,2,"Бишкек, 8 м-н",104 серия,45.0,1,среднее,0,0,обмен не предлагать,нет,1,0,пустая,ламинат,2.9796183723797784,0,совмещенный,бронированная,нет,59000,5223860,42.8352,74.6128,Бишкек,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,панельный,2022,1311.111111111111
агент,2,"Бишкек, Политех",хрущевка,43.0,1,среднее,0,1,обмен не предлагать,нет,1,1,пустая,ламинат,2.9796183723797784,0,нет,бронированная,нет,52500,4648350,42.8414,74.5838,Бишкек,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,кирпичный,2022,1220.9302325581396
агент,3,"Бишкек, Золотой квадрат, разакова",элитка,185.0,1,евроремонт,0,0,обмен не предлагать,нет,0,0,пустая,ламинат,2.9796183723797784,0,нет,бронированная,нет,310000,27447400,42.8704,74.6042,Бишкек,9,11,1,0,0,0,0,0,0,0,1,0,1,0,0,0,монолитный,2022,1675.6756756756756
агент,2,"Бишкек, Старый аэропорт, Ажыбек Баатыра/Джунусалиева",элитка,77.0,1,евроремонт,0,0,обмен не предлагать,нет,0,0,пустая,ламинат,3.1,0,нет,бронированная,нет,132000,11687280,42.8393,74.5813,Бишкек,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,монолитный,2020,1714.2857142857142
агент,4,"Бишкек, Моссовет",индивид. планировка,86.0,1,среднее,0,0,обмен не предлагать,нет,1,1,частично меблирована,ламинат,2.9796183723797784,0,раздельный,деревянная,нет,95000,8411300,42.8678,74.6128,Бишкек,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,кирпичный,1981,1104.6511627906978
агент,3,"Бишкек, Магистраль, Сухэ-Батора/Токомбаева",элитка,99.0,1,евроремонт,0,0,обмен не предлагать,нет,0,0,пустая,ламинат,3.0,0,нет,бронированная,нет,178000,15760120,42.8188,74.6162,Бишкек,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,монолитный,2021,1797.979797979798
агент,2,"Бишкек, 8 м-н",104 серия,47.0,1,хорошее,0,0,обмен не предлагать,нет,0,0,пустая,ламинат,2.9796183723797784,0,нет,бронированная,нет,62000,5489480,42.8329,74.6117,Бишкек,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,кирпичный,2022,1319.1489361702127
агент,2,"Бишкек, Бишкек-Парк, Токтогула, 165",индивид. планировка,72.5,0,Unknown,0,1,обмен не предлагать,нет,0,0,пустая,ламинат,3.2,0,нет,бронированная,нет,103000,9119620,42.8731,74.5903,Бишкек,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,монолитный,2018,1420.6896551724137
агент,2,"Бишкек, Парк Панфилова/Спартак, Панфилова/Фрунзе",элитка,80.0,0,евроремонт,0,0,обмен не предлагать,нет,0,0,пустая,ламинат,2.9796183723797784,0,нет,бронированная,нет,125000,11067500,42.8811,74.601,Бишкек,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,монолитный,2015,1562.5
агент,2,"Бишкек, Магистраль, Сухэ-Батора/Токомбаева",элитка,73.0,1,евроремонт,0,0,обмен не предлагать,нет,0,0,пустая,ламинат,3.0,0,нет,бронированная,нет,118000,10447720,42.8188,74.6162,Бишкек,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,монолитный,2021,1616.4383561643835
агент,2,"Бишкек, Ошский рынок, Чимкентская/Рыскулова",элитка,69.0,1,под самоотделку (псо),0,0,рассмотрю варианты,adsl,1,1,пустая,ламинат,3.0,1,раздельный,бронированная,нет,61000,5400940,42.8795,74.5653,Бишкек,5,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,монолитный,2022,884.0579710144928
